"X","Y","src_geo","clc_quartier","clc_secteur","id_arbre","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_situation","dte_plantation","age_estim","clc_nbr_diag","dte_abattage","nomfrancais","feuillage","remarquable"
"1722536.9789","8293482.687","Orthophoto","Quartier du faubourg d'isle","Avenue des fusillés de fontaine notre dame","24","8","2",65,"Remplacé","Adulte","Alignement","",40,0,2016-10-01,"Pyrcal","Feuillu","Non"
"1718651.8934","8293427.6009","Orthophoto","Quartier saint-martin - oëstres","Avenue du cimetière de la tombelle","24","7","2",120,"En place","Adulte","Alignement","",50,0,NA,"Prucerpis","Feuillu","Non"
"1721496.5676","8293862.9792","Orthophoto","Quartier remicourt","Avenue du général de gaulle","24","5","3",140,"En place","Adulte","Alignement","",45,0,NA,"Tilcor","Feuillu","Non"
"1720239.4825","8293982.6669","Orthophoto","Quartier du centre-ville","Avenue faidherbe","24","4","2",25,"En place","Jeune","Alignement","2013/10/01 00:00:00+00",10,0,NA,"Pyrcalcha","Feuillu","Non"
"1721685.171","8293673.244","Orthophoto","Quartier du faubourg d'isle","Avenue léo lagrange","24","6","2",20,"Remplacé","Jeune","Alignement","",5,0,2012-11-01,"Quepal","Feuillu","Non"
"1722872.3015","8293103.9546","Orthophoto","Quartier du faubourg d'isle","Avenue pierre chocquart","24","12","3",110,"En place","Adulte","Alignement","",30,0,NA,"Tilcor","Feuillu","Non"
"1721428.6401","8295773.2181","Orthophoto","Quartier de l'europe","Avenue robert schuman","24","13","3",140,"En place","Adulte","Isolé","",35,0,NA,"Betpen","Feuillu","Non"
"1720742.3237","8296065.335","Orthophoto","Quartier saint-jean","Banque alimentaire","24","6","2",16,"En place","Jeune","Alignement","",5,0,NA,"Pruserkan","Feuillu","Non"
"1721445.8094","8293299.2148","Orthophoto","Quartier du faubourg d'isle","Boulevard cordier","24","7","3",40,"En place","Adulte","Alignement","",20,0,NA,"Fraangray","Feuillu","Non"
"1719797.2914","8294100.3597","Orthophoto","Quartier saint-martin - oëstres","Boulevard de verdun","24","17","5",195,"En place","Adulte","Alignement","",80,0,NA,"Plaace","Feuillu","Non"
"1721701.6831","8292740.4069","Orthophoto","Quartier du faubourg d'isle","Boulevard du docteur camille guérin","24","16","3",150,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1721114.6733","8294730.9533","Orthophoto","Quartier remicourt","Boulevard gambetta","24","7","2",58,"En place","Jeune","Alignement","",15,0,NA,"Lirtul","Feuillu","Non"
"1721806.52","8294295.1987","Orthophoto","Quartier remicourt","Boulevard jean bouin","24","7","2",100,"En place","Adulte","Alignement","",50,0,NA,"Prucerpis","Feuillu","Non"
"1720914.5184","8294929.4163","Orthophoto","Quartier remicourt","Boulevard roosevelt","24","4","2",62,"Non essouché","Adulte","Alignement","",50,0,NA,"Mal","Feuillu","Non"
"1720171.3408","8293801.221","Orthophoto","Quartier du centre-ville","Boulevard victor hugo","24","6","2",60,"En place","Adulte","Alignement","",50,0,NA,"Carbetfas","Feuillu","Non"
"1722435.66","8292162.9049","","Quartier du faubourg d'isle","Centre technique de l'agglomération","24","6","2",58,"En place","Jeune","Isolé","",10,NA,NA,"Pautom","Feuillu","Non"
"1722037.4068","8296251.8917","Orthophoto","Omissy","Chemin de morcourt","24","18","2",129,"En place","Adulte","Alignement","",35,0,NA,"Pinnignig","Conifère","Non"
"1722263.9878","8292727.4528","Orthophoto","Quartier de neuville","Ecole élémentaire eugène corette","24","16","4",185,"En place","Adulte","Isolé","",50,0,NA,"Tilcor","Feuillu","Non"
"1719351.7051","8294853.2367","Orthophoto","Quartier du vermandois","Ecole maternelle maria montessori","24","16","1.5",132,"En place","Adulte","Alignement","",30,0,NA,"Carbet","Feuillu","Non"
"1721980.8749","8295983.4528","Orthophoto","Omissy","Ecole maternelle paul bert","24","17","4",132,"En place","Adulte","Groupe","",40,0,NA,"Pinnignig","Conifère","Non"
"1722047.2398","8295005.1986","Orthophoto","Quartier remicourt","Ecole primaire françois collery","24","15","2",116,"En place","Adulte","Groupe","",50,0,NA,"Betpen","Feuillu","Non"
"1721380.769","8295841.362","Orthophoto","Quartier de l'europe","Ecole primaire pierre laroche","24","14","4",80,"En place","Adulte","Groupe","",40,0,NA,"Betpen","Feuillu","Non"
"1719058.6072","8295241.6101","Orthophoto","Quartier du vermandois","Espace creatis","24","5","2",43,"En place","Jeune","Alignement","",10,NA,NA,"Tilcor","Feuillu","Non"
"1721594.6192","8296266.5987","Orthophoto","Quartier de l'europe","Espace de glisse","24","24","4",158,"En place","Adulte","Groupe","",40,0,NA,"Acepse","Feuillu","Non"
"1721277.6245","8292908.0083","","Quartier du faubourg d'isle","Giratoire camille guerin","24","11","2",65,"En place","Jeune","Alignement","",15,NA,NA,"Querob","Feuillu","Non"
"1719679.2205","8294809.6383","Orthophoto","Quartier saint-jean","Groupe scolaire georges bachy","24","5","0",56,"En place","Jeune","Alignement","",20,0,NA,"Soralb","Feuillu","Non"
"1721274.4239","8296197.6231","","Quartier de l'europe","Gymnase bertrand gamess","24","7","2",40,"Remplacé","Jeune","Alignement","",10,NA,2017-08-31,"Fraang","Feuillu","Non"
"1722012.7351","8296258.6336","Orthophoto","Omissy","Gymnase lep","24","11","1",130,"En place","Adulte","Isolé","",35,0,NA,"Carbet","Feuillu","Non"
"1720825.862","8294838.1638","Orthophoto","Quartier remicourt","Jardin d'horticulture","24","18","2",352,"En place","Adulte","Isolé","",130,0,NA,"Cup","Conifère","Non"
"1722646.6094","8294346.6221","Orthophoto","Quartier du faubourg d'isle","Parc animalier du parc d'isle","24","5","2",27,"En place","Jeune","Groupe","2017/01/01 00:00:00+00",10,0,NA,"Frapencim","Feuillu","Non"
"1721963.6727","8293829.331","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","24","11","2",40,"En place","Adulte","Groupe","",15,0,NA,"Alncor","Feuillu","Non"
"1721137.2572","8294597.7416","Orthophoto","Quartier remicourt","Parc des champs-elysées","24","18","8",185,"Essouché","Adulte","Groupe","",80,1,2012-08-01,"Tilcor","Feuillu","Non"
"1721518.7551","8293587.3132","Orthophoto","Quartier du faubourg d'isle","Parvis gare","24","6","2",26,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Alnspa","Feuillu","Non"
"1720165.9972","8296240.3024","Orthophoto","Quartier saint-jean","Parvis stade paul debrésie","24","6","2",50,"En place","Adulte","Alignement","",25,0,NA,"Acepse","Feuillu","Non"
"1722285.7413","8295018.3836","Orthophoto","Quartier remicourt","Piscine jean bouin","24","12","2",125,"En place","Adulte","Groupe","",40,0,NA,"Pinnignig","Conifère","Non"
"1721550.2505","8293390.3454","Orthophoto","Quartier du faubourg d'isle","Place cordier","24","7","3",50,"En place","Jeune","Groupe","",25,0,NA,"Pinsyl","Conifère","Non"
"1721181.283","8293690.8132","Orthophoto","Quartier du centre-ville","Place du 8 octobre","24","7","2",45,"En place","Jeune","Alignement","",15,0,NA,"Alngluimp","Feuillu","Non"
"1721348.5578","8294333.0468","Orthophoto","Quartier remicourt","Place du nain d'alsace","24","9","2",68,"En place","Jeune","Alignement","",25,0,NA,"Aceneg","Feuillu","Non"
"1722029.7759","8293051.8202","Orthophoto","Quartier du faubourg d'isle","Place stalingrad","24","4","0",90,"En place","Jeune","Alignement","",15,0,NA,"Parper","Feuillu","Non"
"1721004.5727","8293478.534","Orthophoto","Quartier du centre-ville","Quai gayant","24","6","2",25,"En place","Jeune","Alignement","2014/02/01 00:00:00+00",5,0,NA,"Quepal","Feuillu","Non"
"1718411.0765","8292403.084","Orthophoto","Quartier saint-martin - oëstres","Résidence charleroi","24","7","0",39,"En place","Jeune","Alignement","",10,0,NA,"Carbetfas","Feuillu","Non"
"1719140.2876","8294747.134","Orthophoto","Quartier du vermandois","Route d'amiens","24","14","1.5",125,"En place","Adulte","Alignement","",25,0,NA,"Pinnignig","Conifère","Non"
"1719642.4457","8294272.1641","Orthophoto","Quartier saint-martin - oëstres","Rue alexandre dumas","24","10","3",125,"En place","Adulte","Alignement","",20,0,NA,"Betpen","Feuillu","Non"
"1721141.4231","8295540.5838","Orthophoto","Quartier remicourt","Rue ampère","24","7","0",35,"En place","Jeune","Alignement","",10,0,NA,"Fagsyl","Feuillu","Non"
"1721681.586","8296073.6924","Orthophoto","Quartier de l'europe","Rue boileau","24","7","0",95,"En place","Adulte","Groupe","",25,0,NA,"Cupleyvar","Conifère","Non"
"1721371.2644","8296103.5877","Orthophoto","Quartier de l'europe","Rue d'alembert","24","3","0",20,"En place","Jeune","Isolé","",5,0,NA,"Acepal","Feuillu","Non"
"1720822.3141","8294804.6828","Orthophoto","Quartier remicourt","Rue de baudreuil","24","17","4",96,"En place","Adulte","Alignement","",50,0,NA,"Robpse","Feuillu","Non"
"1718886.5124","8294428.4245","Orthophoto","Quartier saint-martin - oëstres","Rue de la chaussée romaine","24","7","3",125,"En place","Adulte","Alignement","",50,0,NA,"Tilcor","Feuillu","Non"
"1722048.6894","8292893.4587","Orthophoto","Quartier du faubourg d'isle","Rue de la fère","24","5","3",95,"En place","Adulte","Alignement","",30,0,NA,"Tilcor","Feuillu","Non"
"1718985.9338","8292851.8974","Orthophoto","Quartier saint-martin - oëstres","Rue de paris","24","10","4",160,"En place","Adulte","Alignement","",50,2,NA,"Tilcor","Feuillu","Non"
"1720098.9232","8295124.16","Orthophoto","Quartier saint-jean","Rue de phalsbourg","24","10","2",65,"En place","Adulte","Groupe","",20,0,NA,"Carbet","Feuillu","Non"
"1721767.7174","8295966.5033","Orthophoto","Quartier de l'europe","Rue du capitaine dumont","24","20","3",190,"En place","Adulte","Isolé","",50,1,NA,"Popalb","Feuillu","Non"
"1720231.2531","8293618.7132","Orthophoto","Quartier du centre-ville","Rue du colonel driant","24","25","3",200,"En place","Adulte","Alignement","",50,1,NA,"Popnigita","Feuillu","Non"
"1719311.9649","8294255.339","Orthophoto","Quartier saint-martin - oëstres","Rue du commandant charcot","24","18","1",195,"En place","Adulte","Isolé","",30,0,NA,"Fraexc","Feuillu","Non"
"1719369.9146","8295174.6028","Orthophoto","Quartier du vermandois","Rue du commandant jacques-yves cousteau","24","7","2",110,"En place","Adulte","Alignement","",15,NA,NA,"Pinnignig","Conifère","Non"
"1719614.7335","8296564.0891","Orthophoto","Quartier saint-jean","Rue du président john fitzgerald kennedy","24","10","3",140,"Supprimé","Adulte","Alignement","",50,1,2017-08-31,"Acepla","Feuillu","Non"
"1720072.28","8295058.0765","Orthophoto","Quartier saint-jean","Rue emile billon","24","6","3",215,"En place","Adulte","Alignement","",80,0,NA,"Tiltom","Feuillu","Non"
"1719482.2627","8294739.9532","Orthophoto","Quartier saint-jean","Rue emilie et raymond pierret","24","6","2",38,"En place","Jeune","Alignement","",15,0,NA,"Tilcor","Feuillu","Non"
"1721580.9281","8296172.1846","Orthophoto","Quartier de l'europe","Rue fleming","24","11","4",115,"Abattu","Adulte","Groupe","",40,0,NA,"Pinnignig","Conifère","Non"
"1720857.5072","8295516.4567","Orthophoto","Quartier remicourt","Rue fournier","24","17","4",170,"En place","Adulte","Alignement","2013/04/01 00:00:00+00",50,0,NA,"Acepla","Feuillu","Non"
"1719157.2471","8293358.5378","Orthophoto","Quartier saint-martin - oëstres","Rue françois mitterrand","24","7","2",68,"En place","Jeune","Alignement","",20,0,NA,"Acecam","Feuillu","Non"
"1720984.7646","8295503.2972","Orthophoto","Quartier remicourt","Rue gaston bonnier","24","6","3",155,"En place","Adulte","Alignement","",50,0,NA,"Tiltom","Feuillu","Non"
"1721620.4372","8295672.8817","Orthophoto","Quartier de l'europe","Rue gay lussac","24","12","2",125,"En place","Adulte","Groupe","",40,0,NA,"Cupari","Conifère","Non"
"1721523.8306","8295913.0614","Orthophoto","Quartier de l'europe","Rue geoffroy saint-hilaire","24","9","3",120,"En place","Adulte","Alignement","",30,0,NA,"Acepla","Feuillu","Non"
"1721549.699","8295682.1961","Orthophoto","Quartier de l'europe","Rue henri barbusse","24","15","2",145,"En place","Adulte","Groupe","",50,0,NA,"Acecam","Feuillu","Non"
"1721009.8713","8295709.3334","Orthophoto","Quartier de l'europe","Rue hertz","24","14","2",210,"En place","Adulte","Alignement","",60,1,NA,"Robpse","Feuillu","Non"
"1721936.9347","8295178.7771","Orthophoto","Quartier remicourt","Rue jacky tabar","24","6","2",19,"En place","Jeune","Alignement","",5,0,NA,"Gletrisun","Feuillu","Non"
"1721118.2376","8292962.788","Orthophoto","Quartier du faubourg d'isle","Rue jean cocteau","24","8","3",160,"En place","Adulte","Alignement","",30,0,NA,"Acepla","Feuillu","Non"
"1719020.577","8292900.3976","Orthophoto","Quartier saint-martin - oëstres","Rue jean falloux","24","6","2",138,"En place","Adulte","Groupe","",35,0,NA,"Pruser","Feuillu","Non"
"1721104.9425","8295637.9035","Orthophoto","Quartier de l'europe","Rue joliot curie","24","8","3",80,"En place","Adulte","Isolé","",40,0,NA,"Betpen","Feuillu","Non"
"1721964.2177","8295778.5153","Orthophoto","Quartier de l'europe","Rue laplace","24","11","3",116,"En place","Adulte","Alignement","",30,0,NA,"Acepla","Feuillu","Non"
"1718565.9373","8295012.5176","Orthophoto","Quartier saint-martin - oëstres","Rue marcel paul","24","12","2",128,"En place","Adulte","Alignement","",50,NA,NA,"Tilcor","Feuillu","Non"
"1721011.1166","8295645.6994","Orthophoto","Quartier de l'europe","Rue marconi","24","30","3",150,"En place","Adulte","Groupe","",50,1,NA,"Popcan","Feuillu","Non"
"1718739.9746","8295756.7214","Orthophoto","Quartier du vermandois","Rue paul-emile victor","24","7","2",79,"En place","Adulte","Groupe","",15,NA,NA,"Pinwal","Conifère","Non"
"1719354.4417","8295020.3424","Orthophoto","Quartier du vermandois","Rue paul codos","24","8","3",100,"En place","Adulte","Groupe","",15,NA,NA,"Pinnignig","Conifère","Non"
"1722855.6748","8292798.4608","Orthophoto","Quartier de neuville","Rue raoul huguet","24","15","3",178,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1718989.3107","8295565.2668","Orthophoto","Quartier du vermandois","Rue théodore monod","24","7","2",63,"En place","Jeune","Alignement","",15,NA,NA,"Tileur","Feuillu","Non"
"1718530.4164","8295417.0259","Orthophoto","Quartier du vermandois","Serpentine nord","24","6","2.5",59,"En place","Jeune","Groupe","",15,NA,NA,"Pruavi","Feuillu","Non"
"1718901.7847","8295221.2839","Orthophoto","Quartier du vermandois","Serpentine sud","24","6","2",68,"En place","Jeune","Groupe","",15,NA,NA,"Salalb","Feuillu","Non"
"1721527.614","8295967.9705","Orthophoto","Quartier de l'europe","Square de kaiserlautern","24","8","2",80,"En place","Adulte","Alignement","",40,0,NA,"Tilcor","Feuillu","Non"
"1721736.6237","8295860.0145","Orthophoto","Quartier de l'europe","Square des marronniers","24","17","3",130,"En place","Adulte","Groupe","",40,0,NA,"Tilcor","Feuillu","Non"
"1721261.2249","8293979.8429","Orthophoto","Quartier remicourt","Square marché franc","24","11","5",98,"En place","Adulte","Groupe","",50,0,NA,"Pinnignig","Conifère","Non"
"1720855.2423","8294274.6114","Orthophoto","Quartier du centre-ville","Square quentin de la tour","24","9","3",140,"Supprimé","Adulte","Alignement","",50,0,2014-08-01,"Acepse","Feuillu","Non"
"1719958.978","8293829.0625","Orthophoto","Quartier saint-martin - oëstres","Square romain tricoteaux","24","10","4",110,"En place","Adulte","Groupe","",50,0,NA,"Cassat","Feuillu","Non"
"1718899.966","8293060.9809","Orthophoto","Quartier saint-martin - oëstres","Stade gaston massot","24","21","4",190,"Supprimé","Adulte","Alignement","",40,0,2017-06-30,"Popcan","Feuillu","Non"
"1723201.1186","8293198.8777","Orthophoto","Harly","Stade marcel bienfait","24","4","3",80,"En place","Adulte","Alignement","",30,0,NA,"Tilcor","Feuillu","Non"
"1719909.6291","8294933.726","Orthophoto","Quartier saint-jean","Stade municipal plein air","24","25","0",350,"En place","Adulte","Alignement","",60,0,NA,"Seqgig","Conifère","Non"
"1719900.2739","8296510.9498","Orthophoto","Quartier saint-jean","Stade paul debrésie","24","25","2",180,"Supprimé","Vieux","Alignement","",50,1,2018-06-30,"Popnigita","Feuillu","Non"
"1721664.2775","8296229.9023","Orthophoto","Omissy","Terrain aventure europe","24","15","3",80,"En place","Jeune","Groupe","",20,0,NA,"Plaace","Feuillu","Non"
"1723116.6949","8293001.1837","Orthophoto","Quartier de neuville","Terrain aventure neuville","24","8","2",65,"En place","Adulte","Alignement","",20,0,NA,"Sorauc","Feuillu","Non"
"1721554.5669","8293650.1022","Orthophoto","Quartier du faubourg d'isle","Terrain de mini golf","24","14","3",157,"En place","Adulte","Isolé","",30,0,NA,"Tilcor","Feuillu","Non"
"1722350.7478","8294011.7251","Orthophoto","Quartier du faubourg d'isle","Verger du parc d'isle","24","7","1.5",94,"En place","Adulte","Groupe","",30,0,NA,"Maldommel","Feuillu","Non"
"1721645.7953","8292629.4164","","Quartier du faubourg d'isle","Zone industrielle st-lazare","24","7","2",40,"En place","Jeune","Alignement","",20,NA,NA,"Tilcor","Feuillu","Non"
"1721503.1376","8292712.4577","","Quartier du faubourg d'isle","Zone industrielle st-lazare (bassin)","24","7","2",55,"En place","Jeune","Alignement","",20,NA,NA,"Corcol","Feuillu","Non"
"1718925.0749","8295345.6011","Orthophoto","Quartier du vermandois","Avenue archimède","240","6","0",110,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1722407.5595","8294168.8907","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","240","17","1.5",150,"En place","Adulte","Groupe","",35,0,NA,"Picabi","Conifère","Non"
"1720939.0768","8294714.785","Orthophoto","Quartier remicourt","Parc des champs-elysées","240","22","4",140,"En place","Adulte","Groupe","",50,0,NA,"Plaace","Feuillu","Non"
"1720120.6544","8296489.6967","Orthophoto","Quartier saint-jean","Stade paul debrésie","240","12","4",80,"En place","Adulte","Groupe","",50,0,NA,"Pinnignig","Conifère","Non"
"1721708.1412","8296285.1929","Orthophoto","Omissy","Terrain aventure europe","240","18","5",129,"En place","Adulte","Groupe","",35,0,NA,"Plaace","Feuillu","Non"
"1718920.7953","8295350.7025","Orthophoto","Quartier du vermandois","Avenue archimède","241","6","0",95,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
